,date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,Population,ratio_new
6613006,2020-03-24,ES_CN,148.0,5.0,4.0,,845.0,23.0,28.0,,2175952.0,6.801620623984353e-05
6613007,2020-03-25,ES_CN,93.0,6.0,8.0,,938.0,29.0,36.0,,2175952.0,4.2739913380442215e-05
6613008,2020-03-26,ES_CN,135.0,9.0,11.0,,1073.0,38.0,47.0,,2175952.0,6.204180974580322e-05
6613009,2020-03-27,ES_CN,84.0,10.0,20.0,,1157.0,48.0,67.0,,2175952.0,3.8603792730722004e-05
6613010,2020-03-28,ES_CN,87.0,5.0,14.0,,1244.0,53.0,81.0,,2175952.0,3.998249961396207e-05
6613011,2020-03-29,ES_CN,89.0,5.0,13.0,,1333.0,58.0,94.0,,2175952.0,4.090163753612212e-05
6613012,2020-03-30,ES_CN,90.0,4.0,31.0,,1423.0,62.0,125.0,,2175952.0,4.136120649720214e-05
6613013,2020-03-31,ES_CN,77.0,7.0,26.0,,1500.0,69.0,151.0,,2175952.0,3.538681000316184e-05
6613014,2020-04-01,ES_CN,62.0,7.0,28.0,,1562.0,76.0,179.0,,2175952.0,2.8493275586961478e-05
6613015,2020-04-02,ES_CN,63.0,7.0,24.0,,1625.0,83.0,203.0,,2175952.0,2.89528445480415e-05
6613016,2020-04-03,ES_CN,39.0,5.0,54.0,,1664.0,88.0,257.0,,2175952.0,1.792318948212093e-05
6613017,2020-04-04,ES_CN,37.0,3.0,32.0,,1701.0,91.0,289.0,,2175952.0,1.7004051559960882e-05
6613018,2020-04-05,ES_CN,47.0,2.0,37.0,,1748.0,93.0,326.0,,2175952.0,2.159974117076112e-05
6613019,2020-04-06,ES_CN,38.0,3.0,55.0,,1786.0,96.0,381.0,,2175952.0,1.7463620521040904e-05
6613020,2020-04-07,ES_CN,66.0,0.0,37.0,,1852.0,96.0,418.0,,2175952.0,3.0331551431281572e-05
6613021,2020-04-08,ES_CN,28.0,4.0,66.0,,1880.0,100.0,484.0,,2175952.0,1.2867930910240666e-05
6613022,2020-04-09,ES_CN,25.0,1.0,38.0,,1905.0,101.0,522.0,,2175952.0,1.1489224027000596e-05
6613023,2020-04-10,ES_CN,31.0,0.0,41.0,,1936.0,101.0,563.0,,2175952.0,1.4246637793480739e-05
6613024,2020-04-11,ES_CN,41.0,2.0,26.0,,1977.0,103.0,589.0,,2175952.0,1.8842327404280977e-05
6613025,2020-04-12,ES_CN,4.0,0.0,18.0,,1981.0,103.0,607.0,,2175952.0,1.8382758443200953e-06
6613026,2020-04-13,ES_CN,18.0,3.0,53.0,,1999.0,106.0,660.0,,2175952.0,8.272241299440429e-06
6613027,2020-04-14,ES_CN,10.0,2.0,54.0,,2009.0,108.0,714.0,,2175952.0,4.595689610800238e-06
6613028,2020-04-15,ES_CN,22.0,6.0,64.0,,2031.0,114.0,778.0,,2175952.0,1.0110517143760525e-05
6613029,2020-04-16,ES_CN,19.0,3.0,64.0,,2050.0,117.0,842.0,,2175952.0,8.731810260520452e-06
6613030,2020-04-17,ES_CN,20.0,3.0,76.0,,2070.0,120.0,918.0,,2175952.0,9.191379221600476e-06
6613031,2020-04-18,ES_CN,14.0,1.0,38.0,,2084.0,121.0,956.0,,2175952.0,6.433965455120333e-06
6613032,2020-04-19,ES_CN,10.0,1.0,17.0,,2094.0,122.0,973.0,,2175952.0,4.595689610800238e-06
6613033,2020-04-20,ES_CN,14.0,1.0,65.0,,2108.0,123.0,1038.0,,2175952.0,6.433965455120333e-06
6613034,2020-04-21,ES_CN,14.0,3.0,51.0,,2122.0,126.0,1089.0,,2175952.0,6.433965455120333e-06
6613035,2020-04-22,ES_CN,22.0,3.0,57.0,,2144.0,129.0,1146.0,,2175952.0,1.0110517143760525e-05
6613036,2020-04-23,ES_CN,11.0,3.0,46.0,,2155.0,132.0,1192.0,,2175952.0,5.055258571880262e-06
6613037,2020-04-24,ES_CN,14.0,4.0,54.0,,2169.0,136.0,1246.0,,2175952.0,6.433965455120333e-06
6613038,2020-04-25,ES_CN,12.0,0.0,17.0,,2181.0,136.0,1263.0,,2175952.0,5.514827532960286e-06
6613039,2020-04-26,ES_CN,7.0,1.0,4.0,,2188.0,137.0,1267.0,,2175952.0,3.2169827275601666e-06
6613040,2020-04-27,ES_CN,12.0,1.0,50.0,,2200.0,138.0,1317.0,,2175952.0,5.514827532960286e-06
6613041,2020-04-28,ES_CN,6.0,1.0,39.0,,2206.0,139.0,1356.0,,2175952.0,2.757413766480143e-06
6613042,2020-04-29,ES_CN,2.0,1.0,35.0,,2208.0,140.0,1391.0,,2175952.0,9.191379221600477e-07
6613043,2020-04-30,ES_CN,9.0,1.0,52.0,,2217.0,141.0,1443.0,,2175952.0,4.136120649720214e-06
6613044,2020-05-01,ES_CN,8.0,2.0,21.0,,2225.0,143.0,1464.0,,2175952.0,3.6765516886401906e-06
6613045,2020-05-02,ES_CN,5.0,1.0,18.0,,2230.0,144.0,1482.0,,2175952.0,2.297844805400119e-06
6613046,2020-05-03,ES_CN,5.0,1.0,11.0,,2235.0,145.0,1493.0,,2175952.0,2.297844805400119e-06
6613047,2020-05-04,ES_CN,0.0,0.0,51.0,,2235.0,145.0,1544.0,,2175952.0,0.0
6613048,2020-05-05,ES_CN,5.0,1.0,30.0,,2240.0,146.0,1574.0,,2175952.0,2.297844805400119e-06
6613049,2020-05-06,ES_CN,4.0,4.0,45.0,,2244.0,150.0,1619.0,,2175952.0,1.8382758443200953e-06
6613050,2020-05-07,ES_CN,11.0,0.0,26.0,,2255.0,150.0,1645.0,,2175952.0,5.055258571880262e-06
6613051,2020-05-08,ES_CN,7.0,1.0,43.0,,2262.0,151.0,1688.0,,2175952.0,3.2169827275601666e-06
6613052,2020-05-09,ES_CN,3.0,0.0,15.0,,2265.0,151.0,1703.0,,2175952.0,1.3787068832400715e-06
6613053,2020-05-10,ES_CN,6.0,0.0,10.0,,2271.0,151.0,1713.0,,2175952.0,2.757413766480143e-06
6613054,2020-05-11,ES_CN,3.0,1.0,24.0,,2274.0,152.0,1737.0,,2175952.0,1.3787068832400715e-06
6613055,2020-05-12,ES_CN,2.0,0.0,24.0,,2276.0,152.0,1761.0,,2175952.0,9.191379221600477e-07
6613056,2020-05-13,ES_CN,7.0,0.0,36.0,,2283.0,152.0,1797.0,,2175952.0,3.2169827275601666e-06
6613057,2020-05-14,ES_CN,4.0,0.0,34.0,,2287.0,152.0,1831.0,,2175952.0,1.8382758443200953e-06
6613058,2020-05-15,ES_CN,6.0,0.0,17.0,,2293.0,152.0,1848.0,,2175952.0,2.757413766480143e-06
6613059,2020-05-16,ES_CN,5.0,2.0,9.0,,2298.0,154.0,1857.0,,2175952.0,2.297844805400119e-06
6613060,2020-05-17,ES_CN,0.0,2.0,6.0,,2298.0,156.0,1863.0,,2175952.0,0.0
6613061,2020-05-18,ES_CN,2.0,1.0,28.0,,2300.0,157.0,1891.0,,2175952.0,9.191379221600477e-07
6613062,2020-05-19,ES_CN,11.0,0.0,26.0,,2311.0,157.0,1917.0,,2175952.0,5.055258571880262e-06
6613063,2020-05-20,ES_CN,5.0,0.0,21.0,,2316.0,157.0,1938.0,,2175952.0,2.297844805400119e-06
6613064,2020-05-21,ES_CN,6.0,0.0,20.0,,2322.0,157.0,1958.0,,2175952.0,2.757413766480143e-06
6613065,2020-05-22,ES_CN,3.0,0.0,27.0,,2325.0,157.0,1985.0,,2175952.0,1.3787068832400715e-06
6613066,2020-05-23,ES_CN,1.0,0.0,11.0,,2326.0,157.0,1996.0,,2175952.0,4.5956896108002383e-07
6613067,2020-05-24,ES_CN,2.0,0.0,3.0,,2328.0,157.0,1999.0,,2175952.0,9.191379221600477e-07
6613068,2020-05-25,ES_CN,6.0,1.0,12.0,,2334.0,158.0,2011.0,,2175952.0,2.757413766480143e-06
6613069,2020-05-26,ES_CN,2.0,1.0,17.0,,2336.0,159.0,2028.0,,2175952.0,9.191379221600477e-07
6613070,2020-05-27,ES_CN,1.0,1.0,8.0,,2337.0,160.0,2036.0,,2175952.0,4.5956896108002383e-07
6613071,2020-05-28,ES_CN,7.0,0.0,12.0,,2344.0,160.0,2048.0,,2175952.0,3.2169827275601666e-06
6613072,2020-05-29,ES_CN,11.0,0.0,12.0,,2355.0,160.0,2060.0,,2175952.0,5.055258571880262e-06
6613073,2020-05-30,ES_CN,2.0,0.0,7.0,,2357.0,160.0,2067.0,,2175952.0,9.191379221600477e-07
6613074,2020-05-31,ES_CN,1.0,0.0,3.0,,2358.0,160.0,2070.0,,2175952.0,4.5956896108002383e-07
6613075,2020-06-01,ES_CN,4.0,0.0,9.0,,2362.0,160.0,2079.0,,2175952.0,1.8382758443200953e-06
6613076,2020-06-02,ES_CN,4.0,1.0,11.0,,2366.0,161.0,2090.0,,2175952.0,1.8382758443200953e-06
6613077,2020-06-03,ES_CN,5.0,0.0,13.0,,2371.0,161.0,2103.0,,2175952.0,2.297844805400119e-06
6613078,2020-06-04,ES_CN,1.0,0.0,8.0,,2372.0,161.0,2111.0,,2175952.0,4.5956896108002383e-07
6613079,2020-06-05,ES_CN,0.0,0.0,7.0,,2372.0,161.0,2118.0,,2175952.0,0.0
6613080,2020-06-06,ES_CN,5.0,0.0,1.0,,2377.0,161.0,2119.0,,2175952.0,2.297844805400119e-06
6613081,2020-06-07,ES_CN,1.0,0.0,4.0,,2378.0,161.0,2123.0,,2175952.0,4.5956896108002383e-07
6613082,2020-06-08,ES_CN,1.0,0.0,9.0,,2379.0,161.0,2132.0,,2175952.0,4.5956896108002383e-07
6613083,2020-06-09,ES_CN,0.0,0.0,5.0,,2379.0,161.0,2137.0,,2175952.0,0.0
6613084,2020-06-10,ES_CN,1.0,1.0,4.0,,2380.0,162.0,2141.0,,2175952.0,4.5956896108002383e-07
6613085,2020-06-11,ES_CN,1.0,0.0,12.0,,2381.0,162.0,2153.0,,2175952.0,4.5956896108002383e-07
6613086,2020-06-12,ES_CN,4.0,0.0,3.0,,2385.0,162.0,2156.0,,2175952.0,1.8382758443200953e-06
6613087,2020-06-13,ES_CN,2.0,0.0,3.0,,2387.0,162.0,2159.0,,2175952.0,9.191379221600477e-07
6613088,2020-06-14,ES_CN,1.0,0.0,4.0,,2388.0,162.0,2163.0,,2175952.0,4.5956896108002383e-07
6613089,2020-06-15,ES_CN,1.0,0.0,3.0,,2389.0,162.0,2166.0,,2175952.0,4.5956896108002383e-07
6613090,2020-06-16,ES_CN,2.0,0.0,8.0,,2391.0,162.0,2174.0,,2175952.0,9.191379221600477e-07
6613091,2020-06-17,ES_CN,14.0,0.0,8.0,,2405.0,162.0,2182.0,,2175952.0,6.433965455120333e-06
6613092,2020-06-18,ES_CN,4.0,0.0,4.0,,2409.0,162.0,2186.0,,2175952.0,1.8382758443200953e-06
6613093,2020-06-19,ES_CN,1.0,0.0,4.0,,2410.0,162.0,2190.0,,2175952.0,4.5956896108002383e-07
6613094,2020-06-20,ES_CN,12.0,0.0,3.0,,2422.0,162.0,2193.0,,2175952.0,5.514827532960286e-06
6613095,2020-06-21,ES_CN,0.0,0.0,1.0,,2422.0,162.0,2194.0,,2175952.0,0.0
6613096,2020-06-22,ES_CN,0.0,0.0,5.0,,2422.0,162.0,2199.0,,2175952.0,0.0
6613097,2020-06-23,ES_CN,6.0,0.0,11.0,,2428.0,162.0,2210.0,,2175952.0,2.757413766480143e-06
6613098,2020-06-24,ES_CN,2.0,0.0,1.0,,2430.0,162.0,2211.0,,2175952.0,9.191379221600477e-07
6613099,2020-06-25,ES_CN,1.0,0.0,3.0,,2431.0,162.0,2214.0,,2175952.0,4.5956896108002383e-07
6613100,2020-06-26,ES_CN,1.0,0.0,4.0,,2432.0,162.0,2218.0,,2175952.0,4.5956896108002383e-07
6613101,2020-06-27,ES_CN,0.0,0.0,3.0,,2432.0,162.0,2221.0,,2175952.0,0.0
6613102,2020-06-28,ES_CN,0.0,0.0,1.0,,2432.0,162.0,2222.0,,2175952.0,0.0
6613103,2020-06-29,ES_CN,0.0,0.0,5.0,,2432.0,162.0,2227.0,,2175952.0,0.0
6613104,2020-06-30,ES_CN,5.0,0.0,4.0,,2437.0,162.0,2231.0,,2175952.0,2.297844805400119e-06
6613105,2020-07-01,ES_CN,4.0,0.0,7.0,,2441.0,162.0,2238.0,,2175952.0,1.8382758443200953e-06
6613106,2020-07-02,ES_CN,1.0,0.0,4.0,,2442.0,162.0,2242.0,,2175952.0,4.5956896108002383e-07
6613107,2020-07-03,ES_CN,3.0,0.0,3.0,,2445.0,162.0,2245.0,,2175952.0,1.3787068832400715e-06
6613108,2020-07-04,ES_CN,1.0,0.0,0.0,,2446.0,162.0,2245.0,,2175952.0,4.5956896108002383e-07
6613109,2020-07-05,ES_CN,0.0,0.0,,,2427.0,166.0,,,2175952.0,0.0
6613110,2020-07-06,ES_CN,1.0,0.0,0.0,,2447.0,162.0,2245.0,,2175952.0,4.5956896108002383e-07
6613111,2020-07-07,ES_CN,0.0,0.0,,,2428.0,166.0,,,2175952.0,0.0
6613112,2020-07-08,ES_CN,6.0,0.0,1.0,,2453.0,162.0,2246.0,,2175952.0,2.757413766480143e-06
6613113,2020-07-09,ES_CN,5.0,0.0,1.0,,2458.0,162.0,2247.0,,2175952.0,2.297844805400119e-06
6613114,2020-07-10,ES_CN,2.0,0.0,4.0,,2460.0,162.0,2251.0,,2175952.0,9.191379221600477e-07
6613115,2020-07-11,ES_CN,1.0,0.0,1.0,,2461.0,162.0,2252.0,,2175952.0,4.5956896108002383e-07
6613116,2020-07-12,ES_CN,1.0,0.0,0.0,,2462.0,162.0,2252.0,,2175952.0,4.5956896108002383e-07
6613117,2020-07-13,ES_CN,5.0,0.0,3.0,,2467.0,162.0,2255.0,,2175952.0,2.297844805400119e-06
6613118,2020-07-14,ES_CN,5.0,0.0,17.0,,2472.0,162.0,2272.0,,2175952.0,2.297844805400119e-06
6613119,2020-07-15,ES_CN,13.0,0.0,3.0,,2485.0,162.0,2275.0,,2175952.0,5.9743964940403096e-06
6613120,2020-07-16,ES_CN,3.0,0.0,0.0,,2488.0,162.0,2275.0,,2175952.0,1.3787068832400715e-06
6613121,2020-07-17,ES_CN,9.0,0.0,3.0,,2497.0,162.0,2278.0,,2175952.0,4.136120649720214e-06
6613122,2020-07-18,ES_CN,12.0,0.0,2.0,,2509.0,162.0,2280.0,,2175952.0,5.514827532960286e-06
6613123,2020-07-19,ES_CN,47.0,0.0,0.0,,2556.0,162.0,2280.0,,2175952.0,2.159974117076112e-05
6613124,2020-07-20,ES_CN,2.0,0.0,2.0,,2558.0,162.0,2282.0,,2175952.0,9.191379221600477e-07
6613125,2020-07-21,ES_CN,11.0,0.0,3.0,,2569.0,162.0,2285.0,,2175952.0,5.055258571880262e-06
6613126,2020-07-22,ES_CN,6.0,0.0,0.0,,2575.0,162.0,2285.0,,2175952.0,2.757413766480143e-06
6613127,2020-07-23,ES_CN,8.0,0.0,11.0,,2583.0,162.0,2296.0,,2175952.0,3.6765516886401906e-06
6613128,2020-07-24,ES_CN,10.0,0.0,20.0,,2593.0,162.0,2316.0,,2175952.0,4.595689610800238e-06
6613129,2020-07-25,ES_CN,18.0,0.0,5.0,,2611.0,162.0,2321.0,,2175952.0,8.272241299440429e-06
6613130,2020-07-26,ES_CN,1.0,0.0,3.0,,2612.0,162.0,2324.0,,2175952.0,4.5956896108002383e-07
6613131,2020-07-27,ES_CN,5.0,0.0,7.0,,2617.0,162.0,2331.0,,2175952.0,2.297844805400119e-06
6613132,2020-07-28,ES_CN,6.0,0.0,5.0,,2623.0,162.0,2336.0,,2175952.0,2.757413766480143e-06
6613133,2020-07-29,ES_CN,5.0,0.0,21.0,,2628.0,162.0,2357.0,,2175952.0,2.297844805400119e-06
6613134,2020-07-30,ES_CN,7.0,0.0,9.0,,2635.0,162.0,2366.0,,2175952.0,3.2169827275601666e-06
6613135,2020-07-31,ES_CN,12.0,0.0,9.0,,2647.0,162.0,2375.0,,2175952.0,5.514827532960286e-06
6613136,2020-08-01,ES_CN,25.0,0.0,0.0,,2672.0,162.0,2375.0,,2175952.0,1.1489224027000596e-05
6613137,2020-08-02,ES_CN,24.0,0.0,0.0,,2696.0,162.0,2375.0,,2175952.0,1.1029655065920572e-05
6613138,2020-08-03,ES_CN,15.0,0.0,1.0,,2711.0,162.0,2376.0,,2175952.0,6.893534416200358e-06
6613139,2020-08-04,ES_CN,17.0,0.0,5.0,,2728.0,162.0,2381.0,,2175952.0,7.812672338360405e-06
6613140,2020-08-05,ES_CN,30.0,0.0,13.0,,2758.0,162.0,2394.0,,2175952.0,1.3787068832400715e-05
6613141,2020-08-06,ES_CN,58.0,0.0,6.0,,2816.0,162.0,2400.0,,2175952.0,2.6654999742641383e-05
6613142,2020-08-07,ES_CN,53.0,1.0,7.0,,2869.0,163.0,2407.0,,2175952.0,2.4357154937241264e-05
6613143,2020-08-08,ES_CN,52.0,1.0,7.0,,2921.0,164.0,2414.0,,2175952.0,2.3897585976161238e-05
6613144,2020-08-09,ES_CN,49.0,0.0,2.0,,2970.0,164.0,2416.0,,2175952.0,2.2518879092921166e-05
6613145,2020-08-10,ES_CN,88.0,0.0,21.0,,3058.0,164.0,2437.0,,2175952.0,4.04420685750421e-05
6613146,2020-08-11,ES_CN,66.0,0.0,30.0,,3124.0,164.0,2467.0,,2175952.0,3.0331551431281572e-05
6613147,2020-08-12,ES_CN,105.0,0.0,13.0,,3229.0,164.0,2480.0,,2175952.0,4.82547409134025e-05
6613148,2020-08-13,ES_CN,109.0,0.0,21.0,,3338.0,164.0,2501.0,,2175952.0,5.00930167577226e-05
6613149,2020-08-14,ES_CN,143.0,1.0,32.0,,3481.0,165.0,2533.0,,2175952.0,6.57183614344434e-05
6613150,2020-08-15,ES_CN,163.0,0.0,27.0,,3644.0,165.0,2560.0,,2175952.0,7.490974065604389e-05
6613151,2020-08-16,ES_CN,80.0,1.0,16.0,,3724.0,166.0,2576.0,,2175952.0,3.67655168864019e-05
6613152,2020-08-17,ES_CN,103.0,0.0,49.0,,3827.0,166.0,2625.0,,2175952.0,4.7335602991242455e-05
6613153,2020-08-18,ES_CN,149.0,0.0,55.0,,3976.0,166.0,2680.0,,2175952.0,6.847577520092355e-05
6613154,2020-08-19,ES_CN,188.0,0.0,36.0,,4164.0,166.0,2716.0,,2175952.0,8.639896468304447e-05
6613155,2020-08-20,ES_CN,192.0,2.0,94.0,,4356.0,168.0,2810.0,,2175952.0,8.823724052736458e-05
6613156,2020-08-21,ES_CN,325.0,0.0,108.0,,4681.0,168.0,2918.0,,2175952.0,0.00014935991235100774
6613157,2020-08-22,ES_CN,240.0,0.0,102.0,,4921.0,168.0,3020.0,,2175952.0,0.00011029655065920572
6613158,2020-08-23,ES_CN,118.0,1.0,77.0,,5039.0,169.0,3097.0,,2175952.0,5.422913740744281e-05
6613159,2020-08-24,ES_CN,225.0,0.0,163.0,,5264.0,169.0,3260.0,,2175952.0,0.00010340301624300537
6613160,2020-08-25,ES_CN,313.0,1.0,121.0,,5577.0,170.0,3381.0,,2175952.0,0.00014384508481804744
6613161,2020-08-26,ES_CN,343.0,2.0,107.0,,5920.0,172.0,3488.0,,2175952.0,0.00015763215365044818
6613162,2020-08-27,ES_CN,315.0,1.0,142.0,,6235.0,173.0,3630.0,,2175952.0,0.00014476422274020752
6613163,2020-08-28,ES_CN,274.0,1.0,212.0,,6509.0,174.0,3842.0,,2175952.0,0.00012592189533592652
6613164,2020-08-29,ES_CN,337.0,1.0,90.0,,6846.0,175.0,3932.0,,2175952.0,0.00015487473988396803
6613165,2020-08-30,ES_CN,302.0,0.0,123.0,,7148.0,175.0,4055.0,,2175952.0,0.0001387898262461672
6613166,2020-08-31,ES_CN,238.0,0.0,218.0,,7386.0,175.0,4273.0,,2175952.0,0.00010937741273704567
6613167,2020-09-01,ES_CN,266.0,2.0,188.0,,7652.0,177.0,4461.0,,2175952.0,0.00012224534364728635
6613168,2020-09-02,ES_CN,337.0,3.0,156.0,,7989.0,180.0,4617.0,,2175952.0,0.00015487473988396803
6613169,2020-09-03,ES_CN,380.0,1.0,270.0,,8369.0,181.0,4887.0,,2175952.0,0.00017463620521040906
6613170,2020-09-04,ES_CN,385.0,1.0,251.0,,8754.0,182.0,5138.0,,2175952.0,0.00017693405001580916
6613171,2020-09-05,ES_CN,292.0,4.0,160.0,,9046.0,186.0,5298.0,,2175952.0,0.00013419413663536694
6613172,2020-09-06,ES_CN,184.0,2.0,121.0,,9230.0,188.0,5419.0,,2175952.0,8.456068883872439e-05
6613173,2020-09-07,ES_CN,188.0,2.0,266.0,,9418.0,190.0,5685.0,,2175952.0,8.639896468304447e-05
6613174,2020-09-08,ES_CN,225.0,3.0,210.0,,9643.0,193.0,5895.0,,2175952.0,0.00010340301624300537
6613175,2020-09-09,ES_CN,270.0,3.0,287.0,,9913.0,196.0,6182.0,,2175952.0,0.00012408361949160643
6613176,2020-09-10,ES_CN,259.0,3.0,391.0,,10172.0,199.0,6573.0,,2175952.0,0.00011902836091972617
6613177,2020-09-11,ES_CN,259.0,4.0,325.0,,10431.0,203.0,6898.0,,2175952.0,0.00011902836091972617
6613178,2020-09-12,ES_CN,264.0,0.0,183.0,,10695.0,203.0,7081.0,,2175952.0,0.00012132620572512629
6613179,2020-09-13,ES_CN,207.0,2.0,159.0,,10902.0,205.0,7240.0,,2175952.0,9.513077494356493e-05
6613180,2020-09-14,ES_CN,115.0,6.0,408.0,,11017.0,211.0,7648.0,,2175952.0,5.285043052420274e-05
6613181,2020-09-15,ES_CN,181.0,2.0,296.0,,11198.0,213.0,7944.0,,2175952.0,8.318198195548431e-05
6613182,2020-09-16,ES_CN,152.0,1.0,293.0,,11350.0,214.0,8237.0,,2175952.0,6.985448208416362e-05
6613183,2020-09-17,ES_CN,178.0,2.0,268.0,,11528.0,216.0,8505.0,,2175952.0,8.180327507224424e-05
6613184,2020-09-18,ES_CN,209.0,2.0,337.0,,11737.0,218.0,8842.0,,2175952.0,9.604991286572498e-05
6613185,2020-09-19,ES_CN,197.0,4.0,222.0,,11934.0,222.0,9064.0,,2175952.0,9.05350853327647e-05
6613186,2020-09-20,ES_CN,120.0,1.0,206.0,,12054.0,223.0,9270.0,,2175952.0,5.514827532960286e-05
6613187,2020-09-21,ES_CN,172.0,2.0,341.0,,12226.0,225.0,9611.0,,2175952.0,7.90458613057641e-05
6613188,2020-09-22,ES_CN,158.0,2.0,264.0,,12384.0,227.0,9875.0,,2175952.0,7.261189585064376e-05
6613189,2020-09-23,ES_CN,151.0,0.0,214.0,,12535.0,227.0,10089.0,,2175952.0,6.93949131230836e-05
6613190,2020-09-24,ES_CN,258.0,6.0,196.0,,12793.0,233.0,10285.0,,2175952.0,0.00011856879195864614
6613191,2020-09-25,ES_CN,152.0,5.0,228.0,,12945.0,238.0,10513.0,,2175952.0,6.985448208416362e-05
6613192,2020-09-26,ES_CN,181.0,1.0,116.0,,13126.0,239.0,10629.0,,2175952.0,8.318198195548431e-05
6613193,2020-09-27,ES_CN,154.0,3.0,87.0,,13280.0,242.0,10716.0,,2175952.0,7.077362000632367e-05
6613194,2020-09-28,ES_CN,88.0,0.0,260.0,,13368.0,242.0,10976.0,,2175952.0,4.04420685750421e-05
6613195,2020-09-29,ES_CN,161.0,0.0,145.0,,13529.0,242.0,11121.0,,2175952.0,7.399060273388384e-05
6613196,2020-09-30,ES_CN,179.0,0.0,176.0,,13708.0,242.0,11297.0,,2175952.0,8.226284403332426e-05
6613197,2020-10-01,ES_CN,198.0,2.0,185.0,,13906.0,244.0,11482.0,,2175952.0,9.099465429384472e-05
6613198,2020-10-02,ES_CN,118.0,1.0,195.0,,14024.0,245.0,11677.0,,2175952.0,5.422913740744281e-05
6613199,2020-10-03,ES_CN,162.0,0.0,112.0,,14186.0,245.0,11789.0,,2175952.0,7.445017169496386e-05
6613200,2020-10-04,ES_CN,104.0,0.0,98.0,,14290.0,245.0,11887.0,,2175952.0,4.7795171952322477e-05
6613201,2020-10-05,ES_CN,79.0,2.0,259.0,,14369.0,247.0,12146.0,,2175952.0,3.630594792532188e-05
6613202,2020-10-06,ES_CN,122.0,1.0,168.0,,14491.0,248.0,12314.0,,2175952.0,5.6067413251762905e-05
6613203,2020-10-07,ES_CN,123.0,2.0,203.0,,14614.0,250.0,12517.0,,2175952.0,5.652698221284293e-05
6613204,2020-10-08,ES_CN,178.0,0.0,156.0,,14792.0,250.0,12673.0,,2175952.0,8.180327507224424e-05
6613205,2020-10-09,ES_CN,140.0,2.0,170.0,,14932.0,252.0,12843.0,,2175952.0,6.433965455120334e-05
6613206,2020-10-10,ES_CN,135.0,2.0,149.0,,15067.0,254.0,12992.0,,2175952.0,6.204180974580322e-05
6613207,2020-10-11,ES_CN,135.0,2.0,92.0,,15202.0,256.0,13084.0,,2175952.0,6.204180974580322e-05
6613208,2020-10-12,ES_CN,52.0,0.0,101.0,,15254.0,256.0,13185.0,,2175952.0,2.3897585976161238e-05
6613209,2020-10-13,ES_CN,68.0,2.0,262.0,,15322.0,258.0,13447.0,,2175952.0,3.125068935344162e-05
6613210,2020-10-14,ES_CN,109.0,0.0,138.0,,15431.0,258.0,13585.0,,2175952.0,5.00930167577226e-05
6613211,2020-10-15,ES_CN,155.0,1.0,144.0,,15586.0,259.0,13729.0,,2175952.0,7.12331889674037e-05
6613212,2020-10-16,ES_CN,130.0,6.0,157.0,,15716.0,265.0,13886.0,,2175952.0,5.9743964940403094e-05
6613213,2020-10-17,ES_CN,132.0,1.0,111.0,,15848.0,266.0,13997.0,,2175952.0,6.0663102862563145e-05
6613214,2020-10-18,ES_CN,110.0,0.0,87.0,,15958.0,266.0,14084.0,,2175952.0,5.055258571880262e-05
6613215,2020-10-19,ES_CN,127.0,2.0,196.0,,16085.0,268.0,14280.0,,2175952.0,5.836525805716303e-05
6613216,2020-10-20,ES_CN,147.0,5.0,111.0,,16232.0,273.0,14391.0,,2175952.0,6.755663727876351e-05
6613217,2020-10-21,ES_CN,151.0,1.0,133.0,,16383.0,274.0,14524.0,,2175952.0,6.93949131230836e-05
6613218,2020-10-22,ES_CN,156.0,3.0,103.0,,16539.0,277.0,14627.0,,2175952.0,7.169275792848372e-05
6613219,2020-10-23,ES_CN,85.0,0.0,133.0,,16624.0,277.0,14760.0,,2175952.0,3.9063361691802026e-05
6613220,2020-10-24,ES_CN,120.0,2.0,101.0,,16744.0,279.0,14861.0,,2175952.0,5.514827532960286e-05
6613221,2020-10-25,ES_CN,43.0,0.0,88.0,,16787.0,279.0,14949.0,,2175952.0,1.9761465326441024e-05
6613222,2020-10-26,ES_CN,88.0,2.0,179.0,,16875.0,281.0,15128.0,,2175952.0,4.04420685750421e-05
6613223,2020-10-27,ES_CN,102.0,3.0,100.0,,16977.0,284.0,15228.0,,2175952.0,4.687603403016243e-05
6613224,2020-10-28,ES_CN,146.0,0.0,127.0,,17123.0,284.0,15355.0,,2175952.0,6.709706831768347e-05
6613225,2020-10-29,ES_CN,108.0,1.0,146.0,,17231.0,285.0,15501.0,,2175952.0,4.963344779664257e-05
6613226,2020-10-30,ES_CN,115.0,0.0,191.0,,17346.0,285.0,15692.0,,2175952.0,5.285043052420274e-05
6613227,2020-10-31,ES_CN,139.0,3.0,80.0,,17485.0,288.0,15772.0,,2175952.0,6.38800855901233e-05
6613228,2020-11-01,ES_CN,122.0,2.0,81.0,,17607.0,290.0,15853.0,,2175952.0,5.6067413251762905e-05
6613229,2020-11-02,ES_CN,59.0,2.0,161.0,,17666.0,292.0,16014.0,,2175952.0,2.7114568703721405e-05
6613230,2020-11-03,ES_CN,134.0,2.0,109.0,,17800.0,294.0,16123.0,,2175952.0,6.15822407847232e-05
